"facts_key";"rental_key";"inventory_key";"title";"release_year";"length";"rental_date";"rental_duration";"rental_rate";"replacement_cost"
14695;7857;4027;"TAXI KICK";"2006";64;"2005-07-28 09:49:40";4;0.99;23.99
14696;14306;4027;"TAXI KICK";"2006";64;"2005-08-21 07:32:35";4;0.99;23.99
14697;3027;4028;"TAXI KICK";"2006";64;"2005-06-20 11:50:30";4;0.99;23.99
14698;6454;4028;"TAXI KICK";"2006";64;"2005-07-12 01:00:12";4;0.99;23.99
14699;11481;4028;"TAXI KICK";"2006";64;"2005-08-02 22:18:41";4;0.99;23.99
14700;14299;4028;"TAXI KICK";"2006";64;"2005-08-21 07:18:57";4;0.99;23.99
14701;68;4029;"TEEN APOLLO";"2006";74;"2005-05-25 09:47:31";3;4.99;25.99
14702;1737;4029;"TEEN APOLLO";"2006";74;"2005-06-16 15:59:44";3;4.99;25.99
14703;6307;4029;"TEEN APOLLO";"2006";74;"2005-07-11 18:04:29";3;4.99;25.99
14704;8534;4029;"TEEN APOLLO";"2006";74;"2005-07-29 10:30:13";3;4.99;25.99
14705;13653;4029;"TEEN APOLLO";"2006";74;"2005-08-20 07:54:54";3;4.99;25.99
14706;295;4030;"TEEN APOLLO";"2006";74;"2005-05-26 20:33:20";3;4.99;25.99
14707;2089;4030;"TEEN APOLLO";"2006";74;"2005-06-17 17:45:09";3;4.99;25.99
14708;5705;4030;"TEEN APOLLO";"2006";74;"2005-07-10 10:09:17";3;4.99;25.99
14709;9236;4030;"TEEN APOLLO";"2006";74;"2005-07-30 13:47:43";3;4.99;25.99
14710;12122;4030;"TEEN APOLLO";"2006";74;"2005-08-17 23:20:45";3;4.99;25.99
14711;8938;4031;"TEEN APOLLO";"2006";74;"2005-07-30 02:56:08";3;4.99;25.99
14712;14187;4031;"TEEN APOLLO";"2006";74;"2005-08-21 03:32:03";3;4.99;25.99
14713;231;4032;"TEEN APOLLO";"2006";74;"2005-05-26 11:31:59";3;4.99;25.99
14714;3026;4032;"TEEN APOLLO";"2006";74;"2005-06-20 11:48:00";3;4.99;25.99
14715;4811;4032;"TEEN APOLLO";"2006";74;"2005-07-08 17:04:24";3;4.99;25.99
14716;10365;4032;"TEEN APOLLO";"2006";74;"2005-08-01 06:08:44";3;4.99;25.99
14717;12280;4032;"TEEN APOLLO";"2006";74;"2005-08-18 04:49:27";3;4.99;25.99
14718;2091;4033;"TELEGRAPH VOYAGE";"2006";148;"2005-06-17 18:09:04";3;4.99;20.99
14719;3709;4033;"TELEGRAPH VOYAGE";"2006";148;"2005-07-06 10:26:56";3;4.99;20.99
14720;7588;4033;"TELEGRAPH VOYAGE";"2006";148;"2005-07-27 23:23:31";3;4.99;20.99
14721;13948;4033;"TELEGRAPH VOYAGE";"2006";148;"2005-08-20 17:50:48";3;4.99;20.99
14722;691;4034;"TELEGRAPH VOYAGE";"2006";148;"2005-05-29 01:01:26";3;4.99;20.99
14723;2957;4034;"TELEGRAPH VOYAGE";"2006";148;"2005-06-20 06:53:47";3;4.99;20.99
14724;4393;4034;"TELEGRAPH VOYAGE";"2006";148;"2005-07-07 21:12:36";3;4.99;20.99
14725;9165;4034;"TELEGRAPH VOYAGE";"2006";148;"2005-07-30 11:24:28";3;4.99;20.99
14726;13925;4034;"TELEGRAPH VOYAGE";"2006";148;"2005-08-20 17:05:34";3;4.99;20.99
14727;10247;4035;"TELEGRAPH VOYAGE";"2006";148;"2005-08-01 02:34:06";3;4.99;20.99
14728;15508;4035;"TELEGRAPH VOYAGE";"2006";148;"2005-08-23 02:49:04";3;4.99;20.99
14729;1689;4036;"TELEGRAPH VOYAGE";"2006";148;"2005-06-16 12:18:41";3;4.99;20.99
14730;4866;4036;"TELEGRAPH VOYAGE";"2006";148;"2005-07-08 19:09:59";3;4.99;20.99
14731;6989;4036;"TELEGRAPH VOYAGE";"2006";148;"2005-07-27 01:00:34";3;4.99;20.99
14732;12437;4036;"TELEGRAPH VOYAGE";"2006";148;"2005-08-18 10:42:43";3;4.99;20.99
14733;1646;4037;"TELEGRAPH VOYAGE";"2006";148;"2005-06-16 09:12:53";3;4.99;20.99
14734;4326;4037;"TELEGRAPH VOYAGE";"2006";148;"2005-07-07 18:01:22";3;4.99;20.99
14735;11492;4037;"TELEGRAPH VOYAGE";"2006";148;"2005-08-02 22:46:47";3;4.99;20.99
14736;14651;4037;"TELEGRAPH VOYAGE";"2006";148;"2005-08-21 19:31:09";3;4.99;20.99
14737;1010;4038;"TELEGRAPH VOYAGE";"2006";148;"2005-05-31 01:57:32";3;4.99;20.99
14738;2175;4038;"TELEGRAPH VOYAGE";"2006";148;"2005-06-18 00:17:58";3;4.99;20.99
14739;3815;4038;"TELEGRAPH VOYAGE";"2006";148;"2005-07-06 15:26:36";3;4.99;20.99
14740;8705;4038;"TELEGRAPH VOYAGE";"2006";148;"2005-07-29 17:14:29";3;4.99;20.99
14741;13347;4038;"TELEGRAPH VOYAGE";"2006";148;"2005-08-19 20:28:48";3;4.99;20.99
14742;3876;4039;"TELEGRAPH VOYAGE";"2006";148;"2005-07-06 18:21:13";3;4.99;20.99
14743;7441;4039;"TELEGRAPH VOYAGE";"2006";148;"2005-07-27 17:46:53";3;4.99;20.99
14744;15648;4039;"TELEGRAPH VOYAGE";"2006";148;"2005-08-23 08:27:57";3;4.99;20.99
14745;5628;4040;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-10 05:56:40";6;2.99;9.99
14746;8580;4040;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-29 12:00:27";6;2.99;9.99
14747;8805;4041;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-29 21:29:58";6;2.99;9.99
14748;13302;4041;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-19 18:54:26";6;2.99;9.99
14749;2250;4042;"TELEMARK HEARTBREAKERS";"2006";152;"2005-06-18 05:03:36";6;2.99;9.99
14750;3754;4042;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-06 12:35:44";6;2.99;9.99
14751;9082;4042;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-30 08:11:22";6;2.99;9.99
14752;11808;4042;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-17 11:51:16";6;2.99;9.99
14753;4680;4043;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-08 10:35:28";6;2.99;9.99
14754;8455;4043;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-29 07:53:06";6;2.99;9.99
14755;12238;4043;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-18 03:25:08";6;2.99;9.99
14756;1470;4044;"TELEMARK HEARTBREAKERS";"2006";152;"2005-06-15 20:53:07";6;2.99;9.99
14757;3774;4044;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-06 13:25:07";6;2.99;9.99
14758;7511;4044;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-27 20:38:40";6;2.99;9.99
14759;14775;4044;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-21 23:53:07";6;2.99;9.99
14760;986;4045;"TELEMARK HEARTBREAKERS";"2006";152;"2005-05-30 22:22:52";6;2.99;9.99
14761;2442;4045;"TELEMARK HEARTBREAKERS";"2006";152;"2005-06-18 18:49:18";6;2.99;9.99
14762;4142;4045;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-07 08:19:45";6;2.99;9.99
14763;8579;4045;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-29 11:59:22";6;2.99;9.99
14764;13373;4045;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-19 21:23:31";6;2.99;9.99
14765;5172;4046;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-09 09:31:27";6;2.99;9.99
14766;7219;4046;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-27 09:35:36";6;2.99;9.99
14767;15595;4046;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-23 06:19:12";6;2.99;9.99
14768;9505;4047;"TELEMARK HEARTBREAKERS";"2006";152;"2005-07-31 00:11:19";6;2.99;9.99
14769;14772;4047;"TELEMARK HEARTBREAKERS";"2006";152;"2005-08-21 23:50:39";6;2.99;9.99
14770;9087;4048;"TEMPLE ATTRACTION";"2006";71;"2005-07-30 08:19:47";5;4.99;13.99
14771;15590;4048;"TEMPLE ATTRACTION";"2006";71;"2005-08-23 06:09:44";5;4.99;13.99
14772;840;4049;"TEMPLE ATTRACTION";"2006";71;"2005-05-30 00:28:41";5;4.99;13.99
14773;1247;4049;"TEMPLE ATTRACTION";"2006";71;"2005-06-15 05:16:40";5;4.99;13.99
14774;6709;4049;"TEMPLE ATTRACTION";"2006";71;"2005-07-12 13:20:41";5;4.99;13.99
14775;9766;4049;"TEMPLE ATTRACTION";"2006";71;"2005-07-31 09:46:29";5;4.99;13.99
14776;14630;4049;"TEMPLE ATTRACTION";"2006";71;"2005-08-21 18:43:44";5;4.99;13.99
14777;4039;4050;"TEMPLE ATTRACTION";"2006";71;"2005-07-07 02:57:59";5;4.99;13.99
14778;10100;4050;"TEMPLE ATTRACTION";"2006";71;"2005-07-31 20:47:18";5;4.99;13.99
14779;15396;4050;"TEMPLE ATTRACTION";"2006";71;"2005-08-22 23:07:57";5;4.99;13.99
14780;8606;4051;"TEMPLE ATTRACTION";"2006";71;"2005-07-29 13:14:24";5;4.99;13.99
14781;12816;4051;"TEMPLE ATTRACTION";"2006";71;"2005-08-19 01:04:05";5;4.99;13.99
14782;919;4052;"TENENBAUMS COMMAND";"2006";99;"2005-05-30 11:35:06";4;0.99;24.99
14783;2767;4052;"TENENBAUMS COMMAND";"2006";99;"2005-06-19 17:46:35";4;0.99;24.99
14784;5769;4052;"TENENBAUMS COMMAND";"2006";99;"2005-07-10 13:17:58";4;0.99;24.99
14785;7808;4052;"TENENBAUMS COMMAND";"2006";99;"2005-07-28 07:58:56";4;0.99;24.99
14786;11807;4052;"TENENBAUMS COMMAND";"2006";99;"2005-08-17 11:51:15";4;0.99;24.99
14787;7853;4053;"TENENBAUMS COMMAND";"2006";99;"2005-07-28 09:36:38";4;0.99;24.99
14788;12263;4053;"TENENBAUMS COMMAND";"2006";99;"2005-08-18 04:16:18";4;0.99;24.99
14789;4003;4054;"TENENBAUMS COMMAND";"2006";99;"2005-07-07 00:09:02";4;0.99;24.99
14790;8708;4054;"TENENBAUMS COMMAND";"2006";99;"2005-07-29 17:24:13";4;0.99;24.99
14791;12868;4054;"TENENBAUMS COMMAND";"2006";99;"2005-08-19 02:47:19";4;0.99;24.99
14792;6280;4055;"TENENBAUMS COMMAND";"2006";99;"2005-07-11 16:36:17";4;0.99;24.99
14793;8130;4055;"TENENBAUMS COMMAND";"2006";99;"2005-07-28 19:48:15";4;0.99;24.99
14794;15349;4055;"TENENBAUMS COMMAND";"2006";99;"2005-08-22 21:13:51";4;0.99;24.99
14795;4810;4056;"TEQUILA PAST";"2006";53;"2005-07-08 17:04:06";6;4.99;17.99
14796;7112;4056;"TEQUILA PAST";"2006";53;"2005-07-27 05:38:42";6;4.99;17.99
14797;14918;4056;"TEQUILA PAST";"2006";53;"2005-08-22 05:06:38";6;4.99;17.99
14798;4844;4057;"TEQUILA PAST";"2006";53;"2005-07-08 18:28:13";6;4.99;17.99
14799;10513;4057;"TEQUILA PAST";"2006";53;"2005-08-01 11:37:34";6;4.99;17.99
14800;14990;4057;"TEQUILA PAST";"2006";53;"2005-08-22 07:48:01";6;4.99;17.99
14801;9742;4058;"TERMINATOR CLUB";"2006";88;"2005-07-31 09:10:20";5;4.99;11.99
14802;12213;4058;"TERMINATOR CLUB";"2006";88;"2005-08-18 02:33:55";5;4.99;11.99
14803;9651;4059;"TERMINATOR CLUB";"2006";88;"2005-07-31 05:48:49";5;4.99;11.99
14804;13617;4059;"TERMINATOR CLUB";"2006";88;"2005-08-20 06:35:30";5;4.99;11.99
14805;8638;4060;"TERMINATOR CLUB";"2006";88;"2005-07-29 14:30:23";5;4.99;11.99
14806;14969;4060;"TERMINATOR CLUB";"2006";88;"2005-08-22 06:49:15";5;4.99;11.99
14807;6646;4061;"TEXAS WATCH";"2006";179;"2005-07-12 10:41:34";7;0.99;22.99
14808;10735;4061;"TEXAS WATCH";"2006";179;"2005-08-01 19:29:45";7;0.99;22.99
14809;14028;4061;"TEXAS WATCH";"2006";179;"2005-08-20 21:23:03";7;0.99;22.99
14810;6619;4062;"TEXAS WATCH";"2006";179;"2005-07-12 08:50:48";7;0.99;22.99
14811;10095;4062;"TEXAS WATCH";"2006";179;"2005-07-31 20:38:35";7;0.99;22.99
14812;14704;4062;"TEXAS WATCH";"2006";179;"2005-08-21 21:02:22";7;0.99;22.99
14813;9648;4063;"THEORY MERMAID";"2006";184;"2005-07-31 05:46:03";5;0.99;9.99
14814;11734;4063;"THEORY MERMAID";"2006";184;"2005-08-17 08:34:22";5;0.99;9.99
14815;2996;4064;"THEORY MERMAID";"2006";184;"2005-06-20 09:20:29";5;0.99;9.99
14816;4651;4064;"THEORY MERMAID";"2006";184;"2005-07-08 09:39:39";5;0.99;9.99
14817;9381;4064;"THEORY MERMAID";"2006";184;"2005-07-30 19:23:04";5;0.99;9.99
14818;13051;4064;"THEORY MERMAID";"2006";184;"2005-08-19 09:31:33";5;0.99;9.99
14819;6990;4065;"THEORY MERMAID";"2006";184;"2005-07-27 01:02:46";5;0.99;9.99
14820;11777;4065;"THEORY MERMAID";"2006";184;"2005-08-17 10:27:19";5;0.99;9.99
14821;6346;4066;"THEORY MERMAID";"2006";184;"2005-07-11 20:08:34";5;0.99;9.99
14822;9319;4066;"THEORY MERMAID";"2006";184;"2005-07-30 17:15:27";5;0.99;9.99
14823;13025;4066;"THEORY MERMAID";"2006";184;"2006-02-14 15:16:03";5;0.99;9.99
14824;78;4067;"THIEF PELICAN";"2006";135;"2005-05-25 11:35:18";5;4.99;28.99
14825;2802;4067;"THIEF PELICAN";"2006";135;"2005-06-19 19:18:17";5;4.99;28.99
14826;3486;4067;"THIEF PELICAN";"2006";135;"2005-07-05 23:29:55";5;4.99;28.99
14827;10489;4067;"THIEF PELICAN";"2006";135;"2005-08-01 10:27:42";5;4.99;28.99
14828;12421;4067;"THIEF PELICAN";"2006";135;"2005-08-18 10:04:06";5;4.99;28.99
14829;28;4068;"THIEF PELICAN";"2006";135;"2005-05-25 03:42:37";5;4.99;28.99
14830;2223;4068;"THIEF PELICAN";"2006";135;"2005-06-18 03:27:03";5;4.99;28.99
14831;3631;4068;"THIEF PELICAN";"2006";135;"2005-07-06 06:36:53";5;4.99;28.99
14832;10579;4068;"THIEF PELICAN";"2006";135;"2005-08-01 13:48:22";5;4.99;28.99
14833;14022;4068;"THIEF PELICAN";"2006";135;"2005-08-20 21:08:49";5;4.99;28.99
14834;5644;4069;"THIEF PELICAN";"2006";135;"2005-07-10 06:57:44";5;4.99;28.99
14835;11319;4069;"THIEF PELICAN";"2006";135;"2005-08-02 16:10:09";5;4.99;28.99
14836;14120;4069;"THIEF PELICAN";"2006";135;"2005-08-21 01:25:00";5;4.99;28.99
14837;9313;4070;"THIEF PELICAN";"2006";135;"2005-07-30 16:59:43";5;4.99;28.99
14838;15151;4070;"THIEF PELICAN";"2006";135;"2005-08-22 14:23:11";5;4.99;28.99
14839;9264;4071;"THIEF PELICAN";"2006";135;"2005-07-30 14:51:36";5;4.99;28.99
14840;12725;4071;"THIEF PELICAN";"2006";135;"2005-08-18 21:43:09";5;4.99;28.99
14841;11403;4072;"THIEF PELICAN";"2006";135;"2005-08-02 19:10:21";5;4.99;28.99
14842;12006;4072;"THIEF PELICAN";"2006";135;"2005-08-17 19:09:12";5;4.99;28.99
14843;1385;4073;"THIN SAGEBRUSH";"2006";53;"2005-06-15 15:28:23";5;4.99;9.99
14844;4567;4073;"THIN SAGEBRUSH";"2006";53;"2005-07-08 05:20:04";5;4.99;9.99
14845;10434;4073;"THIN SAGEBRUSH";"2006";53;"2005-08-01 08:47:00";5;4.99;9.99
14846;11597;4073;"THIN SAGEBRUSH";"2006";53;"2005-08-17 03:02:56";5;4.99;9.99
14847;7327;4074;"THIN SAGEBRUSH";"2006";53;"2005-07-27 13:53:26";5;4.99;9.99
14848;14649;4074;"THIN SAGEBRUSH";"2006";53;"2005-08-21 19:19:21";5;4.99;9.99
14849;4029;4075;"THIN SAGEBRUSH";"2006";53;"2005-07-07 02:19:44";5;4.99;9.99
14850;9372;4075;"THIN SAGEBRUSH";"2006";53;"2005-07-30 19:04:30";5;4.99;9.99
14851;12747;4075;"THIN SAGEBRUSH";"2006";53;"2005-08-18 22:28:22";5;4.99;9.99
14852;8622;4076;"THIN SAGEBRUSH";"2006";53;"2005-07-29 13:53:28";5;4.99;9.99
14853;12261;4076;"THIN SAGEBRUSH";"2006";53;"2005-08-18 04:16:06";5;4.99;9.99
14854;11479;4077;"TIES HUNGER";"2006";111;"2005-08-02 22:18:13";3;4.99;28.99
14855;15849;4077;"TIES HUNGER";"2006";111;"2005-08-23 15:41:20";3;4.99;28.99
14856;2480;4078;"TIES HUNGER";"2006";111;"2005-06-18 21:04:09";3;4.99;28.99
14857;4655;4078;"TIES HUNGER";"2006";111;"2005-07-08 09:49:22";3;4.99;28.99
14858;10102;4078;"TIES HUNGER";"2006";111;"2005-07-31 20:49:10";3;4.99;28.99
14859;14611;4078;"TIES HUNGER";"2006";111;"2005-08-21 18:01:41";3;4.99;28.99
14860;884;4079;"TIES HUNGER";"2006";111;"2005-05-30 06:41:32";3;4.99;28.99
14861;3226;4079;"TIES HUNGER";"2006";111;"2005-06-21 02:18:14";3;4.99;28.99
14862;5241;4079;"TIES HUNGER";"2006";111;"2005-07-09 13:19:14";3;4.99;28.99
14863;8920;4079;"TIES HUNGER";"2006";111;"2005-07-30 01:59:24";3;4.99;28.99
14864;15059;4079;"TIES HUNGER";"2006";111;"2005-08-22 10:22:00";3;4.99;28.99
14865;2703;4080;"TIGHTS DAWN";"2006";172;"2005-06-19 13:36:06";5;0.99;14.99
14866;3597;4080;"TIGHTS DAWN";"2006";172;"2005-07-06 05:03:59";5;0.99;14.99
14867;8699;4080;"TIGHTS DAWN";"2006";172;"2005-07-29 16:53:00";5;0.99;14.99
14868;12830;4080;"TIGHTS DAWN";"2006";172;"2005-08-19 01:40:25";5;0.99;14.99
14869;1401;4081;"TIGHTS DAWN";"2006";172;"2005-06-15 16:30:22";5;0.99;14.99
14870;3539;4081;"TIGHTS DAWN";"2006";172;"2005-07-06 01:39:08";5;0.99;14.99
14871;10110;4081;"TIGHTS DAWN";"2006";172;"2005-07-31 21:06:12";5;0.99;14.99
14872;11660;4081;"TIGHTS DAWN";"2006";172;"2005-08-17 05:22:42";5;0.99;14.99
14873;1171;4082;"TIGHTS DAWN";"2006";172;"2005-06-14 23:50:11";5;0.99;14.99
14874;4957;4082;"TIGHTS DAWN";"2006";172;"2005-07-08 23:18:48";5;0.99;14.99
14875;7011;4082;"TIGHTS DAWN";"2006";172;"2005-07-27 01:58:34";5;0.99;14.99
14876;13035;4082;"TIGHTS DAWN";"2006";172;"2005-08-19 08:46:45";5;0.99;14.99
14877;4106;4083;"TIGHTS DAWN";"2006";172;"2005-07-07 06:33:35";5;0.99;14.99
14878;7342;4083;"TIGHTS DAWN";"2006";172;"2005-07-27 14:25:17";5;0.99;14.99
14879;14270;4083;"TIGHTS DAWN";"2006";172;"2005-08-21 06:22:18";5;0.99;14.99
14880;5554;4084;"TIGHTS DAWN";"2006";172;"2005-07-10 03:03:38";5;0.99;14.99
14881;7525;4084;"TIGHTS DAWN";"2006";172;"2005-07-27 21:13:28";5;0.99;14.99
14882;12447;4084;"TIGHTS DAWN";"2006";172;"2005-08-18 10:57:01";5;0.99;14.99
14883;1506;4085;"TIGHTS DAWN";"2006";172;"2005-06-15 22:19:37";5;0.99;14.99
14884;6918;4085;"TIGHTS DAWN";"2006";172;"2005-07-12 22:30:29";5;0.99;14.99
14885;8806;4085;"TIGHTS DAWN";"2006";172;"2005-07-29 21:36:34";5;0.99;14.99
14886;15617;4085;"TIGHTS DAWN";"2006";172;"2005-08-23 07:07:22";5;0.99;14.99
14887;2367;4086;"TIGHTS DAWN";"2006";172;"2005-06-18 14:00:31";5;0.99;14.99
14888;5471;4086;"TIGHTS DAWN";"2006";172;"2005-07-09 23:11:52";5;0.99;14.99
14889;8169;4086;"TIGHTS DAWN";"2006";172;"2005-07-28 21:29:46";5;0.99;14.99
14890;14816;4086;"TIGHTS DAWN";"2006";172;"2005-08-22 01:15:51";5;0.99;14.99
14891;518;4087;"TIMBERLAND SKY";"2006";69;"2005-05-28 03:18:02";3;0.99;13.99
14892;3469;4087;"TIMBERLAND SKY";"2006";69;"2005-06-21 22:48:59";3;0.99;13.99
14893;6250;4087;"TIMBERLAND SKY";"2006";69;"2005-07-11 15:02:04";3;0.99;13.99
14894;7274;4087;"TIMBERLAND SKY";"2006";69;"2005-07-27 11:35:34";3;0.99;13.99
14895;14218;4087;"TIMBERLAND SKY";"2006";69;"2005-08-21 04:43:59";3;0.99;13.99
14896;725;4088;"TIMBERLAND SKY";"2006";69;"2005-05-29 06:03:41";3;0.99;13.99
14897;1551;4088;"TIMBERLAND SKY";"2006";69;"2005-06-16 02:01:15";3;0.99;13.99
14898;6017;4088;"TIMBERLAND SKY";"2006";69;"2005-07-11 02:05:32";3;0.99;13.99
14899;9296;4088;"TIMBERLAND SKY";"2006";69;"2005-07-30 16:21:13";3;0.99;13.99
14900;372;4089;"TIMBERLAND SKY";"2006";69;"2005-05-27 08:13:58";3;0.99;13.99
14901;2831;4089;"TIMBERLAND SKY";"2006";69;"2005-06-19 21:17:06";3;0.99;13.99
14902;6777;4089;"TIMBERLAND SKY";"2006";69;"2005-07-12 16:04:40";3;0.99;13.99
14903;9904;4089;"TIMBERLAND SKY";"2006";69;"2005-07-31 14:34:17";3;0.99;13.99
14904;13709;4089;"TIMBERLAND SKY";"2006";69;"2005-08-20 09:34:51";3;0.99;13.99
14905;405;4090;"TIMBERLAND SKY";"2006";69;"2005-05-27 13:32:39";3;0.99;13.99
14906;2105;4090;"TIMBERLAND SKY";"2006";69;"2005-06-17 19:15:45";3;0.99;13.99
14907;4867;4090;"TIMBERLAND SKY";"2006";69;"2005-07-08 19:10:52";3;0.99;13.99
14908;9462;4090;"TIMBERLAND SKY";"2006";69;"2005-07-30 22:30:44";3;0.99;13.99
14909;15447;4090;"TIMBERLAND SKY";"2006";69;"2005-08-23 00:53:57";3;0.99;13.99
14910;2135;4091;"TIMBERLAND SKY";"2006";69;"2005-06-17 21:14:02";3;0.99;13.99
14911;5051;4091;"TIMBERLAND SKY";"2006";69;"2005-07-09 03:57:53";3;0.99;13.99
14912;7439;4091;"TIMBERLAND SKY";"2006";69;"2005-07-27 17:42:31";3;0.99;13.99
14913;14719;4091;"TIMBERLAND SKY";"2006";69;"2005-08-21 21:41:57";3;0.99;13.99
14914;2777;4092;"TIMBERLAND SKY";"2006";69;"2005-06-19 18:16:26";3;0.99;13.99
14915;3914;4092;"TIMBERLAND SKY";"2006";69;"2005-07-06 20:11:10";3;0.99;13.99
14916;8286;4092;"TIMBERLAND SKY";"2006";69;"2005-07-29 02:02:46";3;0.99;13.99
14917;12593;4092;"TIMBERLAND SKY";"2006";69;"2005-08-18 16:17:54";3;0.99;13.99
14918;3175;4093;"TIMBERLAND SKY";"2006";69;"2005-06-20 22:30:23";3;0.99;13.99
14919;6484;4093;"TIMBERLAND SKY";"2006";69;"2005-07-12 02:04:10";3;0.99;13.99
14920;8891;4093;"TIMBERLAND SKY";"2006";69;"2005-07-30 00:46:55";3;0.99;13.99
14921;14977;4093;"TIMBERLAND SKY";"2006";69;"2005-08-22 07:12:53";3;0.99;13.99
14922;9859;4094;"TITANIC BOONDOCK";"2006";104;"2005-07-31 13:02:55";3;4.99;18.99
14923;11942;4094;"TITANIC BOONDOCK";"2006";104;"2006-02-14 15:16:03";3;4.99;18.99
14924;247;4095;"TITANIC BOONDOCK";"2006";104;"2005-05-26 14:01:05";3;4.99;18.99
14925;3317;4095;"TITANIC BOONDOCK";"2006";104;"2005-06-21 08:22:32";3;4.99;18.99
14926;5014;4095;"TITANIC BOONDOCK";"2006";104;"2005-07-09 01:51:49";3;4.99;18.99
14927;9140;4095;"TITANIC BOONDOCK";"2006";104;"2005-07-30 10:12:01";3;4.99;18.99
14928;12215;4095;"TITANIC BOONDOCK";"2006";104;"2005-08-18 02:35:39";3;4.99;18.99
14929;5168;4096;"TITANIC BOONDOCK";"2006";104;"2005-07-09 09:20:01";3;4.99;18.99
14930;10832;4096;"TITANIC BOONDOCK";"2006";104;"2005-08-01 23:24:53";3;4.99;18.99
14931;14702;4096;"TITANIC BOONDOCK";"2006";104;"2005-08-21 21:00:03";3;4.99;18.99
14932;7262;4097;"TITANIC BOONDOCK";"2006";104;"2005-07-27 11:15:36";3;4.99;18.99
14933;14472;4097;"TITANIC BOONDOCK";"2006";104;"2005-08-21 13:13:57";3;4.99;18.99
14934;3039;4098;"TITANIC BOONDOCK";"2006";104;"2005-06-20 12:32:30";3;4.99;18.99
14935;6758;4098;"TITANIC BOONDOCK";"2006";104;"2005-07-12 15:13:49";3;4.99;18.99
14936;7765;4098;"TITANIC BOONDOCK";"2006";104;"2005-07-28 06:40:33";3;4.99;18.99
14937;11782;4098;"TITANIC BOONDOCK";"2006";104;"2006-02-14 15:16:03";3;4.99;18.99
14938;4556;4099;"TITANIC BOONDOCK";"2006";104;"2005-07-08 04:48:41";3;4.99;18.99
14939;8977;4099;"TITANIC BOONDOCK";"2006";104;"2005-07-30 04:14:07";3;4.99;18.99
14940;14481;4099;"TITANIC BOONDOCK";"2006";104;"2005-08-21 13:41:14";3;4.99;18.99
14941;2819;4100;"TITANIC BOONDOCK";"2006";104;"2005-06-19 20:13:33";3;4.99;18.99
14942;3813;4100;"TITANIC BOONDOCK";"2006";104;"2005-07-06 15:23:34";3;4.99;18.99
14943;7541;4100;"TITANIC BOONDOCK";"2006";104;"2005-07-27 21:40:05";3;4.99;18.99
14944;12290;4100;"TITANIC BOONDOCK";"2006";104;"2005-08-18 05:08:03";3;4.99;18.99
14945;4905;4101;"TITANS JERK";"2006";91;"2005-07-08 20:56:00";4;4.99;11.99
14946;9785;4101;"TITANS JERK";"2006";91;"2005-07-31 10:22:15";4;4.99;11.99
14947;15111;4101;"TITANS JERK";"2006";91;"2005-08-22 12:21:43";4;4.99;11.99
14948;10053;4102;"TITANS JERK";"2006";91;"2005-07-31 19:15:39";4;4.99;11.99
14949;14227;4102;"TITANS JERK";"2006";91;"2005-08-21 04:56:31";4;4.99;11.99
14950;2259;4103;"TITANS JERK";"2006";91;"2005-06-18 05:37:45";4;4.99;11.99
14951;4421;4103;"TITANS JERK";"2006";91;"2005-07-07 22:07:55";4;4.99;11.99
14952;9280;4103;"TITANS JERK";"2006";91;"2005-07-30 15:15:38";4;4.99;11.99
14953;12933;4103;"TITANS JERK";"2006";91;"2005-08-19 05:18:20";4;4.99;11.99
14954;2586;4104;"TITANS JERK";"2006";91;"2005-06-19 05:05:11";4;4.99;11.99
14955;5826;4104;"TITANS JERK";"2006";91;"2005-07-10 16:21:02";4;4.99;11.99
14956;8870;4104;"TITANS JERK";"2006";91;"2005-07-30 00:08:08";4;4.99;11.99
14957;13078;4104;"TITANS JERK";"2006";91;"2005-08-19 10:16:43";4;4.99;11.99
14958;7592;4105;"TITANS JERK";"2006";91;"2005-07-27 23:26:04";4;4.99;11.99
14959;14612;4105;"TITANS JERK";"2006";91;"2005-08-21 18:03:15";4;4.99;11.99
14960;818;4106;"TITANS JERK";"2006";91;"2005-05-29 20:47:53";4;4.99;11.99
14961;1754;4106;"TITANS JERK";"2006";91;"2005-06-16 17:13:23";4;4.99;11.99
14962;4177;4106;"TITANS JERK";"2006";91;"2005-07-07 10:12:36";4;4.99;11.99
